ID	GSM1243183	GSM1243184	GSM1243185	GSM1243186	GSM1243187	GSM1243188
A_23_P144264	9.38298420509155	9.56096964509936	8.97918698926458	9.45686773838034	9.17128106499116	8.29308841200738
A_23_P100344	10.9270602168682	11.0254391704039	10.9167183887827	10.5081027938287	10.8300089492898	10.5705076859387
A_23_P162486	7.44972302678936	7.46262578531632	7.41196396928697	7.58305113511023	7.43681941031589	7.69992036460235
A_23_P103104	8.05945797159231	7.97047262343201	7.95078142272316	8.44590143618942	8.34338330652334	8.60849487938593
A_33_P3350086	6.81484945860453	6.75042785397277	6.47167521439204	6.65105169117893	6.56858953098696	5.92876509523128
A_23_P1170	7.54015048322111	7.61739252786331	7.54322682339387	7.42890637128063	7.31725199659569	7.7928658756846
A_23_P169017	6.56224242422107	6.48649986183547	6.14974711950468	6.34725225124723	6.45806478287339	5.63178335747415
A_32_P815507	8.76500977329842	8.94263667962401	8.52959323047726	8.63677564855121	8.64535821493996	7.39303286789181
A_33_P3785051	7.81538329581354	7.86727873970966	7.32418054661874	7.78953364497036	7.63783240214695	6.59121064838633
A_23_P25698	7.41644569367165	7.44777202786556	6.86418614465428	7.21431912080077	7.1857013921956	6.23042079509238
A_23_P102950	7.12256495254548	6.77104314827899	6.86666257024449	6.70556497568824	6.91907610250035	7.33646560747521
A_23_P102517	9.61519076695473	9.76326039361935	9.64977916773736	9.77211720946673	9.61776790639396	9.051736127121
A_24_P630490	7.33240957875569	7.38945208908437	6.88162383699809	7.06339508128851	6.91488338636205	6.09099453222059
A_33_P3288969	6.44432472624709	6.61102479730735	6.33091687811462	6.65105169117893	6.58996318177952	5.75711216727798
A_32_P196263	10.6273058805148	10.8336478100358	10.4900987548842	10.9604243461791	10.6307979876651	10.3643626805883
A_33_P3225690	9.87658089439599	9.8969630351395	9.63481105017172	9.84516331670203	9.72508217892635	8.78408950628023
A_33_P3240693	6.72337652941825	6.71881824745595	6.42905796959378	6.03342300153745	6.59618975614441	5.8703647195834
A_24_P277934	16.6968954586389	16.5630937509086	16.5753937793409	16.7570905521936	16.6316713746226	16.5634354299837
A_23_P13914	11.5292678594698	11.3322230756152	11.2516303414115	10.3738620537411	11.104762537982	10.8092992101129
A_23_P131089	8.41943355070538	8.2909787877764	8.06024558205353	7.39803107397315	8.04302728359455	6.96000193206808
A_23_P101521	7.195307011343	7.38226471568255	7.25749598203745	7.35205289648142	7.54111190271452	7.4833224221428
A_33_P3695548	8.75822321472672	8.71195370615813	8.20742111421403	7.56795607541547	8.30871823766975	7.24871824793359
A_33_P3266889	8.73273274504401	8.63662462054365	8.44225238443868	7.93761903053367	8.69624309988671	7.46147944728616
A_33_P3775741	16.3163923226994	16.3965507103202	16.5199095577158	15.114321878204	16.1828841052738	16.3149301404186
A_33_P3374299	6.35461671359354	6.40655934535454	6.18817670599853	5.9028775331019	6.83499767712673	5.69464808033133
A_23_P163113	8.95951902158963	9.08292519057032	8.88696668692053	8.33873638257392	8.71739082571005	7.77038859570366
A_23_P51587	6.02421623742082	5.8988532765431	5.82017896241519	5.7987417917529	6.30073387261824	5.52356195605701
A_33_P3338788	7.74931078458603	7.77698127301409	7.19147053172358	7.09451759878429	7.4276620381439	6.4757334309664
A_23_P120557	9.26244388279508	9.3029949180676	9.21006515770492	9.19551254614536	9.13935499922972	8.62252404967922
A_24_P413669	7.38729934801214	7.2447602343649	7.0597950917951	6.95128471496697	6.74819284958946	6.17159382180293
A_23_P35977	6.70043971814109	6.81484945860453	6.41503749927884	6.53138146051631	6.58370961741107	5.8538293518571
A_33_P3367615	7.47302922203802	7.50647288560245	6.99435343685886	6.92382266134336	6.75933340719466	6.4757334309664
A_33_P3379886	9.49427225652448	9.59944798152872	9.78790255939143	9.3292357417338	9.38352430432075	8.43896507645322
A_32_P69802	6.06429367679616	6.11721018464439	5.85590666688971	5.97537033349129	6.25266543245025	4.69580826940945
A_24_P915007	13.3872993480121	13.3608470841797	13.2762092386779	13.2193450138831	13.189387031503	13.1257094272452
A_23_P53057	9.62311940925997	9.75655632252409	9.52617316951355	9.37955887317608	9.47944346116989	8.47944346116989
A_23_P49338	15.7818518843526	15.6389425746629	15.4417505813144	15.5307934180905	15.3765454130974	15.4280596890045
A_23_P371266	6.82866542830302	6.84339767198314	6.61348254073121	6.32343012005259	7.00281501560705	5.8538293518571
A_23_P200874	10.4955219563464	10.4735366474636	10.7039396115397	10.5133163725535	10.7142455176661	9.90111830193081
A_23_P11262	12.5366204426536	12.535715988014	12.5554384481331	12.9969139067979	12.7906195327618	12.5784585093296
A_33_P3221808	6.81484945860453	6.98679014278239	6.75265940127135	6.35901741362258	6.73358030898157	5.94641895979516
A_23_P103511	8.47000074241136	8.61881654088659	8.5268608091048	8.33765481155076	8.59995093828644	7.86993859662803
A_24_P89080	9.09781267834587	9.45994384837493	8.88595052555372	9.19864966453488	9.2017155331695	7.9957671508778
A_23_P157607	13.4183467747286	13.2792962025484	13.285052966554	13.2110517511816	13.1514394305971	13.1787685785861
A_23_P145777	16.4421127721389	16.417784403589	16.5484087779372	16.2681328887419	16.4229916741845	16.417784403589
A_23_P107693	8.37378569052376	8.22867900093391	8.016145610729	8.32111575644008	8.23418782841321	8.43803236167865
A_23_P160828	8.92184093707449	8.90638957284228	8.49984588708321	8.75238064655289	8.6733090755617	7.39303286789181
A_33_P3585328	6.80520645547903	6.81484945860453	6.5104345220714	6.53138146051631	6.93957921431469	5.7998212493722
A_23_P120237	12.4906640018267	12.5724118915441	12.4753387270298	12.6417648233388	12.6199188336637	12.6753079633384
A_23_P99360	10.2033480029798	10.2433723602407	10.3082442126808	10.1118963847479	10.0406322005623	9.20518232622864
A_33_P3329339	6.74707404764049	7.0480326964218	6.48515844375567	6.55074678538324	6.84862294042934	5.69464808033133
A_32_P34876	9.99335121726948	9.88760142450871	9.96878677282361	10.1411491984375	10.3208945447145	8.99764995054586
A_23_P112220	6.46480913083891	6.36498464167008	6.72504152510454	6.48830018931891	6.53039367638151	6.92704890702515
A_32_P210642	9.3009244909763	9.23890227184747	9.02074849668973	9.08812569218821	8.98263713366942	7.69696752623429
A_32_P50123	8.11287385724122	8.01262453886506	7.63541582697407	7.66533591718518	7.66799853567253	6.46624644019361
A_23_P114134	7.60542118776364	7.61225999244561	7.38810758620532	7.53230495167769	7.37266020886521	7.49550621681774
A_23_P10995	8.44644443080971	8.61299291501626	8.27888931266995	8.50476263046372	8.57998653344667	8.35613503200237
A_33_P3315314	17.6493351288868	17.6349238744553	17.4052412035381	17.6236249280856	17.3709839083731	17.383941898692
A_23_P120414	14.9785333734156	14.8941432629085	14.7220365208495	15.0308985009421	14.9266711334459	14.8809551179284
A_23_P9280	9.21472386061009	9.11591065441911	8.62296694479051	9.03502816188522	8.89153057662043	7.79766152585376
A_32_P223210	6.92876509523128	6.81484945860453	6.43601743818306	6.61102479730735	6.876516946565	6.09803208296053
A_33_P3245937	7.72223830841965	7.53980503510132	7.00468864579363	7.08746284125034	7.47843258056735	6.5104345220714
A_23_P104146	11.0296218736138	11.2009872837709	11.226385925419	11.1138960900929	11.2322506576803	11.1504379995203
A_23_P122228	14.1000382784805	14.1448072958479	14.0740049154659	13.9237470323654	14.1443754708898	14.1594912007844
A_23_P213518	13.3234535767922	13.4194664705343	13.1990843922454	13.2392131425657	13.3595665584776	13.311275284724
A_33_P3406939	9.25246832950017	9.2928009175614	9.00258064065066	9.3093816111032	9.07481046116045	7.93565617983512
A_23_P117095	6.63686215819302	6.5471714765746	6.72655114456689	6.62785457185747	6.5935116614343	7.33885822436989
A_23_P77160	10.6006872772483	10.4507816744007	10.1657444855038	10.663298656689	10.33576251903	9.73907737064606
A_33_P3388745	9.28848161179422	9.23740915924217	8.77313920671969	9.38118241262445	9.11504365016171	7.80413102118332
A_23_P331598	11.4080643199147	11.4117316476905	11.0989915860207	11.4931883070135	11.331383512993	11.1528657756154
A_33_P3372297	7.83130724380205	7.80305478462398	7.17326071400557	7.68299458368168	7.63238940454918	6.34133349405996
A_33_P3284586	9.61271494558626	9.53422181167599	9.40788734554731	9.48717010344608	9.53568038912757	8.29308841200738
A_33_P3578394	6.20294005867028	6.09451759878429	5.83710226545166	5.8116422804607	6.35314682549808	NaN
A_23_P118493	10.3011809960009	10.2834572670413	10.3058110616626	10.2810091738499	10.2168731466734	9.72924336972571
A_23_P100203	11.7770364052328	11.7602678491275	11.8171622028085	11.8982810919467	11.8311447384808	11.6864377162769
A_33_P3343106	9.97835295816514	10.0135553098915	10.0463282559752	9.89935692292311	9.88467931651836	8.82641607528211
A_23_P355455	9.4196091144465	9.48809117753347	9.12992693351039	9.41309898491526	9.15587232542411	8.28828934218097
A_23_P109345	14.8656939342986	14.6214479424963	14.5864521716203	14.8184972199229	14.646365641245	14.5347373398695
A_23_P100991	6.39958427478255	5.99963271928974	6.22014703845521	6.10675279841298	6.11417698637379	6.18678332756249
A_24_P381136	9.49618802055071	9.42591522228588	9.02444712404065	9.41486137829457	9.11504365016171	8.08922976742453
A_23_P106405	9.75452240089128	9.80074539835424	9.68827740629071	9.67148907842099	9.64253900297199	9.27467861916773
A_23_P370097	11.7278850105586	11.7415723195185	11.896994559466	11.2897307400838	11.554229092304	11.5347689510436
A_23_P118254	11.4397925844867	11.4091759218383	11.3692302956734	11.7261057190762	11.4693353344513	11.3766773166673
A_23_P70998	12.3204009982556	12.1388850605602	12.3732276829726	10.9854861991046	12.1983427190266	11.8344052080728
A_33_P3664161	7.1844621408316	7.13699111208023	6.58621429693062	6.04894090862736	6.84862294042934	6.08214904135387
A_23_P109055	8.23316007225845	8.27477279482471	7.844265718867	7.95892712148996	8.00325276764419	7.54682077007906
A_33_P3375086	6.18322182405577	6.04257138375164	5.79007693062577	7.55074678538324	6.48515844375567	5.63178335747415
A_23_P214211	14.2025970412215	14.0803165048421	14.271873931259	12.5966168474602	13.9169912765905	14.1027685633571
A_23_P106505	10.5654409014035	10.6005352588122	10.5351592499095	10.6694825963704	10.4690545889874	10.0831720349785
A_24_P158089	13.0315209567031	13.0039354372904	12.5620640313007	12.8228914941568	12.7182369365158	12.9277711571134
A_23_P56787	8.03479896257727	8.09253693256395	7.67183588535823	7.1006623390052	7.80413102118332	6.7791721542869
A_23_P120048	9.13469727270929	9.22321070406125	9.10998355044552	9.17403744192195	9.1384153876536	8.54772180924935
A_33_P3301445	10.3297963382207	10.3353903546939	10.3118429024524	9.89538593989851	10.2021238238305	9.5368947448915
A_23_P215214	8.48649986183547	8.43757870273367	8.29251336581327	7.90739144443871	8.31778944412901	7.16406888131905
A_23_P45365	12.8237486969927	12.8021460851176	12.8995457449954	12.6915799637579	12.6376531859573	12.6835977743801
A_23_P318616	6.73583804816048	6.82866542830302	6.38945208908437	6.26522433692462	6.49851682661069	5.72565028093837
A_23_P250800	8.6829351550414	8.83011108869877	8.58547295108981	8.46298293228703	8.44148524737314	7.98498959013199
A_23_P321160	8.51930862821574	8.59618975614441	8.09803208296053	8.12799432097639	8.26248640326128	7.11026579077459
A_23_P134454	15.2113826122231	15.1233259899598	14.9791095309971	15.2539251165211	15.2583535542515	15.1900764209216
A_23_P217475	10.8091652053719	10.886776211175	11.0187217919702	10.5751452723814	10.7309300166838	10.5416613183112
A_23_P89509	12.6622233053178	12.5431728274571	12.4007238117447	12.5740810036455	12.3663677531433	12.5576431896493
A_23_P41395	7.16908986680777	7.25502856981873	6.79333235519074	6.7714894695006	7.16908986680777	6.0480326964218
A_23_P253524	11.6074397950041	11.471889601085	11.6378230624265	11.5307341624584	11.392358612053	11.5524144660824
A_23_P114405	13.8420736382724	13.7788119810046	13.8120157368833	14.051828905647	13.8632300844354	13.7015249158504
A_33_P3387601	7.54689445988764	7.57175264350355	7.35093918154643	7.37068740680722	7.45806478287339	6.33390073655344
A_33_P3409508	9.49427225652448	9.37195810399993	9.23431848764326	9.30349537679038	9.28492046942014	7.91288933622996
A_23_P254353	7.96337778695499	8.01262453886506	7.54689445988764	7.75210183796359	8.05483039255816	6.68533282575088
A_33_P3424122	6.06429367679616	5.65463602852797	5.79007693062577	6.28540221886225	6.62449086490779	4.27301849440642
A_23_P102391	8.78587254422089	8.87865728471382	8.70546511693052	8.54310335970643	8.57317480749943	7.67744962416916
A_23_P56810	11.7922480296674	11.7420988697783	11.6021768953888	11.693922488081	11.5365912517642	11.5003439692704
A_23_P124164	10.5034116820732	10.3963371942311	10.314394422202	10.2795138565014	10.2735042339622	9.8135140007281
A_33_P3225552	7.21755386440007	7.2447602343649	6.97250120087667	7.00093894896962	6.83499767712673	6.18156640787771
A_24_P276463	6.35461671359354	6.44432472624709	6.23999623980737	6.23999623980737	6.58370961741107	5.67595703294175
A_33_P3387991	7.15903036033902	7.79631005499063	6.67830669965151	6.98679014278239	7.34207466799914	6.01122725542325
A_23_P98431	14.291051173517	14.1507249271836	14.2203139733913	14.180272694359	14.160231312038	14.1982562101316
A_23_P206359	6.08084263399624	6.34486480025066	6.39507233042424	6.34274428039401	6.63584746232178	7.16639912305584
A_23_P51397	13.1923056589207	13.3134971797129	13.2452741524713	13.1319908944393	12.9946628051964	13.0818301447769
A_23_P108554	14.4804462811341	14.3392525838433	14.3492173974843	14.4266027104943	14.3334809597165	14.3678706148204
A_33_P3372788	10.7126702884214	10.6358692432601	10.560372643129	10.6403202629442	10.6332979980761	9.84953541981699
A_24_P122732	10.5593770905267	10.5240519187178	10.3447582360854	10.5450851351563	10.3581933042182	9.77313920671969
A_33_P3269864	8.07592476958141	8.23401903871129	7.51372759595244	7.89734128160203	7.92084905319844	6.71080643369935
A_23_P211504	12.5831611386381	12.4788538669015	12.4480302437254	12.5588790564836	12.5463318019823	12.398521036634
A_23_P114095	9.21154306052267	9.18457814388402	9.06350229573691	8.92318469659162	8.97929660465402	8.32566196971903
A_33_P3424577	11.7346037848415	11.5200456790289	11.3714136565285	11.7773580675897	11.6231956354529	11.3589716421148
A_33_P3362567	9.21755386440007	9.56335518558815	8.99223026496589	9.31382780766005	9.19105921453166	8.16762721691983
A_33_P3323607	9.58543205159296	9.40531877463916	9.12174934425956	9.43671154213721	9.23212108408222	7.92010469251073
A_33_P3236955	6.18322182405577	6.32192809488736	5.83710226545166	5.93270688741266	6.37359021470986	5.76818432477693
A_23_P374902	7.40123508648512	7.61378946447258	7.11026579077459	7.25266543245025	7.30225811474723	6.40087943628218
A_33_P3291877	9.82257083095017	9.85343952207561	9.70750293422811	9.8193807908646	9.82363261207695	8.73358030898157
A_23_P24997	13.6394726104761	13.429036168549	13.2612991660847	13.8101699376647	13.5156279809526	13.3153618742001
A_23_P48088	8.75822321472672	8.85914649542596	8.28154371150505	8.71438863507519	8.68109196757721	7.35167543828141
A_23_P103149	13.2596209355863	13.2308800475631	13.1532223633758	13.4213875710495	13.3677054969751	13.2800720273489
A_23_P110492	11.533684015839	11.6497139300821	11.6497292983837	11.5461022656995	11.5972255050811	11.5661810487384
A_33_P3336427	6.41503749927884	6.53138146051631	5.93073733756289	6.06069593168755	6.59618975614441	5.58746500792433
A_23_P20876	10.0978126783459	10.0458165309272	9.91026795581084	10.0164020663574	9.8363134045694	8.9131387432737
A_33_P3393013	7.46624644019361	7.4898479604393	6.86418614465428	7.55969574211073	7.63783240214695	6.37937836707126
A_23_P215828	7.41644569367165	7.60671364563127	7.15397418095498	7.21431912080077	7.29844448566721	6.24317398347295
A_33_P3234222	11.5421854875022	11.5222137001117	11.1536575806009	11.7541567857999	11.5278842134471	11.3147012455208
A_23_P94879	6.77780874548281	6.66735781057152	7.04743584848621	6.62211757581736	6.75111168001421	7.25460588454124
A_23_P312300	6.97250120087667	6.14295795384204	5.71881824745595	5.96000193206808	6.21593739919915	4.79441586635011
A_33_P3354569	10.584101260338	10.5943246039248	10.5139331637049	10.6207162202859	10.4900987548842	10.0919311862165
A_24_P132470	11.3638153586352	11.3492121060883	11.1963459798256	11.3042562417515	11.3285814370618	11.0544347387608
A_33_P3248629	7.7431513941125	7.96337778695499	7.30909734555287	7.98323115312892	7.91488338636205	6.53786549408651
A_33_P3328274	5.89380711875461	5.75265940127135	5.71881824745595	5.67478076296963	6.3075803159274	5.6122541923889
A_24_P281988	6.91687468418114	7.21431912080077	6.49851682661069	6.17990909001493	6.78354396078654	5.98109153744994
A_24_P410086	13.4229407726609	13.4572846790942	13.4846655785673	12.8419901485472	13.2974178518331	13.235964346683
A_33_P3235454	12.2239514122077	12.5090120609083	12.7436686037989	11.1749256825007	12.8151497663402	12.7060912555411
A_23_P37778	11.7062801588492	11.5173618231549	11.398521036634	10.2926092227643	11.1955260046462	11.1370444967882
A_23_P69089	6.10503547069829	5.8073549220576	5.93073733756289	6	6.2667865406949	5.65105169117893
A_33_P3409513	10.9360857816797	10.6891972223286	10.65832307304	9.48717010344608	10.5419839065044	9.68255574108031
A_24_P200162	14.358300923001	14.4284724971816	14.5351457486014	12.5307111339736	14.2365175320809	14.4702457811967
A_23_P171397	6.02421623742082	5.49718654063272	5.99057674611337	5.74146698640115	6.2336196767597	5.46352437327118
A_23_P322625	7.46079716066153	7.65463602852797	7.27068466530611	6.71080643369935	7.23601419190009	6.34577483684173
A_23_P5983	11.5133780635362	11.4149494414743	11.3003048892049	10.6110247973074	11.1576627272084	11.0861362250273
A_23_P386254	5.8212425046977	5.58245564511058	5.69116190455308	5.8116422804607	6.38801728534513	4.27301849440642
A_23_P409516	10.186165837154	10.1304633111947	10.0683304446617	9.4227656139111	9.96638528239662	9.22239242133645
A_33_P3270404	10.7863377033847	10.7011259332665	10.5621629084142	10.155292601752	10.2711711911398	10.0136716140586
A_23_P84705	6.02421623742082	5.86830813328947	5.85590666688971	5.72565028093837	6.52617316951355	5.46352437327118
A_24_P882732	7.36632221424582	7.27379559921426	6.876516946565	6.78899015464904	7.11113567023471	6.06967352780681
A_23_P128613	11.135100808939	11.2358218559624	11.410557255377	11.389489179466	11.2933272006867	11.2012907202472
A_33_P3328883	7.01215892806841	7.08657856599073	6.72337652941825	6.68883309849311	6.91488338636205	5.95806931953408
A_33_P3349384	7.50017796098061	7.55458885167764	7.283088353024	7.43601743818306	7.59183397742644	6.43323767809207
A_23_P114656	13.6771398422776	13.7400989610271	13.672802536972	14.0324018640796	13.8113511235545	13.7765181457705
A_33_P3253365	9.52029127897973	9.48280795672667	9.44121509616807	9.28173688216087	9.3409627642517	8.20742111421403
A_33_P3230478	10.3587427627906	10.4974360627067	10.0275604822488	9.97286015465191	10.1527073624563	9.2912666455222
A_23_P102202	13.62434298476	13.7538778936541	13.6774924885895	13.6118805660356	13.7084703493355	13.7178674591807
A_33_P3349036	7.85486838326024	7.81645037799302	7.56351408145712	7.33091687811462	7.66799853567253	6.42206476617281
A_23_P127267	5.96000193206808	6.09451759878429	5.83710226545166	5.8116422804607	6.25266543245025	5.20620038783386
A_33_P3388618	9.49502220631282	9.48062192734035	9.44880461412523	9.30349537679038	9.40194612397654	8.36486421003795
A_23_P36397	7.91438513215544	7.98773772576614	7.59681093808765	7.50117372430615	7.88417051910843	6.60362634498619
A_33_P3415748	6.54689445988764	6.40655934535454	6.20620038783386	5.9028775331019	6.76597668082527	5.68650052718322
A_23_P8083	8.72565028093837	8.78708632455162	8.56541946809669	8.53851229752298	8.7490313820402	7.35093918154643
A_32_P212471	8.46692615518422	8.55586727005184	8.37540150815668	8.4374053123073	8.61470984411521	7.19885425859903
A_33_P3215768	10.5365710166189	10.3394324959968	10.2693215194551	10.3490968941796	10.2513837816651	9.67948009950545
A_23_P206441	9.53015386799133	9.46024698525988	9.26208692140763	9.55993412692851	9.26952941956805	8.59833356275256
A_23_P153037	7.82548885078284	7.96337778695499	7.69348695749933	7.47640869193865	7.79766152585376	6.71080643369935
A_33_P3310552	8.35608510561942	8.30947635384111	7.85953478638265	7.97680276290655	8.10241318271631	7.00655984584958
A_24_P151498	11.6426534426931	11.6252522217469	11.5094038930604	11.4240569100479	11.3640662403054	11.3817682420389
A_23_P113777	10.8033697358529	10.76813138055	10.652089418746	10.7791636292289	10.7202757692259	10.7120489469603
A_24_P365721	5.67360353316878	7.31363888668278	5.75488750216347	5.75488750216347	6.92184093707449	4.8621207254885
A_33_P3237977	13.2183992613215	13.169102919505	13.3348668361123	13.2199247688628	13.1734429135509	12.9133101856088
A_23_P1102	7.08961573801309	7.00622907774448	7.28710086362106	7.15529941396917	6.92425855028508	7.42313369271657
A_24_P381975	7.7176764230664	7.85953478638265	7.2240016741981	7.55969574211073	7.81911463552008	6.48649986183547
A_23_P102412	10.2823703842175	10.3869318084692	10.4023204241511	10.385287171822	10.351527992234	10.0849054338644
A_23_P134109	10.2556187498396	10.1977798159265	9.96566405506571	10.2785946496905	10.0122753448561	9.27670601989243
A_33_P3392580	10.3308235330244	10.2027360432502	10.1191572877919	10.0551694380435	9.99370502133589	9.0345697268509
A_23_P145761	11.2776506438417	11.3814528249912	11.0787067810125	11.3254928545887	11.3226793029444	10.9199185423149
A_23_P104372	13.2660045275467	13.1906561284923	13.1855830874799	13.1167449522739	13.2038445976842	13.2161171465664
A_33_P3309741	8.01215892806841	8.04051804974992	7.51635665370212	7.85434896109769	8.021905336653	6.68999797141945
A_23_P321320	12.1992633597051	12.1237980912519	12.0492104240996	11.851309842557	11.7881065459652	11.8800298747976
A_23_P209519	8.76500977329842	8.5980525001616	8.07190922489282	8.44742766814537	8.45121111183233	7.16992500144231
A_23_P108948	8.04144322062025	8.18463120535797	7.82287732200924	7.92227871473853	7.8568290295223	7.60489830825938
A_23_P160406	12.6990301478864	12.5902946453171	12.4485035194688	12.7593680869471	12.5996997996451	12.5347284293168
A_23_P111635	10.2397353483881	10.3945579234609	10.2457597912772	10.3295683576556	10.2237150642353	10.0354497022278
A_24_P170753	8.8553876184794	8.95055589704751	8.24396732693033	8.92728414210802	8.73018706153514	7.6305704990245
A_23_P212196	10.3605727814807	10.1013191544233	9.9331988550358	10.3103287586168	10.1422666386357	9.33557644886263
A_24_P406754	9.69276078088919	9.72735324596895	9.42153890684828	9.73485072199532	9.52812848272123	8.54270946631783
A_24_P400172	8.42556560516533	8.41574176829009	7.88772833852162	8.18156640787771	8.00093894896962	6.94836723158468
A_33_P3243544	10.4004792249779	10.2818334577904	10.0039863195935	10.3220220172884	10.036860446673	9.46199095058557
A_24_P7790	6.73583804816048	6.75042785397277	6.33091687811462	6.48515844375567	6.6724253419715	5.7998212493722
A_23_P304682	10.788174535081	10.6651138103352	10.5309346107626	10.7746841239199	10.4981843700956	10.1326068299619
A_33_P3280114	7.98963102661645	8.08303603495137	7.68533282575088	7.97680276290655	7.876516946565	6.7714894695006
A_33_P3358295	10.2894425756883	10.2433723602407	10.117156060916	10.5715156504778	10.3791075655611	9.82110960478135
A_33_P3233025	6.74707404764049	6.6305704990245	6.27301849440642	6.49718654063272	6.74146698640115	5.57994442595453
A_33_P3298990	6.28540221886225	6.29920801838728	6.19967234483636	6.27612440527424	6.55458885167764	4.56478461878353
